NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	Details ...	16	0.49427676	1.2402122	0.20790021	1.0	0.999	5428	tags=56%, list=30%, signal=80%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION	Details ...	50	0.4376742	1.2232412	0.18548387	1.0	0.999	4473	tags=34%, list=25%, signal=45%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM	Details ...	16	0.4841149	1.2151223	0.24593496	1.0	1.0	2875	tags=38%, list=16%, signal=44%	
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	Details ...	25	0.64762795	1.2131808	0.29757085	1.0	1.0	3613	tags=32%, list=20%, signal=40%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	Details ...	22	0.41919643	1.204681	0.2718254	1.0	1.0	4442	tags=36%, list=24%, signal=48%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	Details ...	69	0.5344588	1.1997087	0.30722892	1.0	1.0	5254	tags=46%, list=29%, signal=65%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION	Details ...	69	0.38513097	1.1977534	0.19512194	1.0	1.0	4982	tags=46%, list=27%, signal=64%	
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	Details ...	19	0.4553735	1.1940725	0.23779193	1.0	1.0	3738	tags=42%, list=20%, signal=53%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Details ...	67	0.4177128	1.1858015	0.2576687	1.0	1.0	1484	tags=25%, list=8%, signal=28%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	Details ...	28	0.4636622	1.185231	0.26853707	1.0	1.0	5434	tags=61%, list=30%, signal=86%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		33	0.48485884	1.1830668	0.31673306	1.0	1.0	2802	tags=36%, list=15%, signal=43%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		39	0.44593766	1.1741017	0.2703252	1.0	1.0	4037	tags=28%, list=22%, signal=36%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	0.43001422	1.1716553	0.24297188	1.0	1.0	4923	tags=38%, list=27%, signal=51%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		27	0.45389	1.1592743	0.32071713	1.0	1.0	4734	tags=48%, list=26%, signal=65%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		59	0.36892632	1.1564299	0.26476577	0.98960954	1.0	5214	tags=44%, list=29%, signal=61%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		254	0.34922075	1.155009	0.22047244	0.9575193	1.0	3569	tags=31%, list=20%, signal=38%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		20	0.42449275	1.1503227	0.28149608	0.9385671	1.0	4632	tags=40%, list=25%, signal=54%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		50	0.47785884	1.1472939	0.39473686	0.91696316	1.0	3937	tags=34%, list=22%, signal=43%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		40	0.39917135	1.141384	0.33333334	0.9077359	1.0	6005	tags=58%, list=33%, signal=86%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		32	0.31085706	1.1266868	0.2806324	0.9299444	1.0	4251	tags=34%, list=23%, signal=45%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		55	0.31541017	1.0818615	0.33537832	1.0	1.0	5692	tags=47%, list=31%, signal=68%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		62	0.5048129	1.0812851	0.45070422	1.0	1.0	4837	tags=45%, list=26%, signal=61%	
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS		28	0.46976656	1.0802857	0.4229249	1.0	1.0	2611	tags=25%, list=14%, signal=29%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		53	0.3066807	1.0724437	0.3612245	1.0	1.0	3511	tags=30%, list=19%, signal=37%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		23	0.3332287	1.0656605	0.35171103	0.9998707	1.0	2172	tags=17%, list=12%, signal=20%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		31	0.32655743	1.0630602	0.3493014	0.9809695	1.0	2172	tags=23%, list=12%, signal=26%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		31	0.35073745	1.0596242	0.4	0.96610415	1.0	3368	tags=42%, list=18%, signal=51%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		28	0.44681713	1.0468737	0.466	0.9822281	1.0	5428	tags=39%, list=30%, signal=56%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		15	0.40878996	1.0447388	0.40754718	0.96372867	1.0	1023	tags=27%, list=6%, signal=28%	
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS		15	0.39380124	1.0376894	0.43092784	0.96180147	1.0	1361	tags=20%, list=7%, signal=22%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		37	0.4514101	1.0332639	0.49292928	0.9526809	1.0	4598	tags=46%, list=25%, signal=61%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		21	0.43303683	1.0299206	0.5019841	0.94045216	1.0	4829	tags=48%, list=26%, signal=65%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	0.5620574	1.0187247	0.53846157	0.95209956	1.0	5813	tags=75%, list=32%, signal=110%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	0.35936028	1.0172048	0.45048544	0.9345999	1.0	2769	tags=20%, list=15%, signal=24%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		129	0.2411173	1.0107397	0.44282743	0.93294555	1.0	3513	tags=24%, list=19%, signal=30%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		32	0.42599326	1.0003293	0.5433526	0.94087416	1.0	4715	tags=41%, list=26%, signal=55%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		55	0.2879678	0.9773194	0.50317127	0.9881264	1.0	5543	tags=44%, list=30%, signal=62%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		67	0.28894722	0.9743354	0.4919355	0.9756719	1.0	4312	tags=31%, list=24%, signal=41%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		355	0.3228436	0.97123396	0.5	0.96472067	1.0	3356	tags=24%, list=18%, signal=29%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		40	0.29042092	0.9656483	0.5019084	0.96167046	1.0	2013	tags=18%, list=11%, signal=20%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		33	0.30064598	0.9499311	0.5597484	0.98649055	1.0	4422	tags=33%, list=24%, signal=44%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		42	0.2988256	0.9490082	0.53543305	0.97024083	1.0	5061	tags=36%, list=28%, signal=49%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		80	0.2814243	0.9413212	0.5323887	0.9723645	1.0	2832	tags=25%, list=16%, signal=29%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		75	0.22101294	0.93248665	0.64489794	0.9780436	1.0	3738	tags=28%, list=20%, signal=35%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		41	0.37907284	0.90376014	0.5897436	1.0	1.0	4442	tags=37%, list=24%, signal=48%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		33	0.28477687	0.88944656	0.6297787	1.0	1.0	3956	tags=33%, list=22%, signal=42%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		25	0.29764828	0.8864031	0.6184486	1.0	1.0	3603	tags=32%, list=20%, signal=40%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		47	0.2507965	0.87904215	0.6837782	1.0	1.0	6104	tags=38%, list=33%, signal=57%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		31	0.29525715	0.87224495	0.67083335	1.0	1.0	6958	tags=58%, list=38%, signal=94%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		48	0.31360945	0.869522	0.65416664	1.0	1.0	3367	tags=29%, list=18%, signal=36%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		167	0.22904721	0.8475535	0.73849374	1.0	1.0	3569	tags=24%, list=20%, signal=30%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		64	0.21269193	0.8465354	0.7457627	1.0	1.0	5795	tags=39%, list=32%, signal=57%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		15	0.31715593	0.83836305	0.65975106	1.0	1.0	4755	tags=47%, list=26%, signal=63%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		86	0.26304168	0.83384424	0.6973415	1.0	1.0	6227	tags=49%, list=34%, signal=74%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		52	0.20757596	0.8337794	0.7586207	1.0	1.0	4290	tags=25%, list=24%, signal=33%	
KEGG_ASTHMA	KEGG_ASTHMA		27	0.3394075	0.815545	0.7249509	1.0	1.0	5031	tags=37%, list=28%, signal=51%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		98	0.20055969	0.80294365	0.86178863	1.0	1.0	2842	tags=19%, list=16%, signal=23%	
KEGG_RIBOSOME	KEGG_RIBOSOME		82	0.26145536	0.8013293	0.8214286	1.0	1.0	1899	tags=18%, list=10%, signal=20%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		45	0.21876508	0.80030304	0.8242424	1.0	1.0	3874	tags=24%, list=21%, signal=31%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		47	0.22756764	0.78271794	0.754717	1.0	1.0	6577	tags=47%, list=36%, signal=73%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		153	0.17090563	0.78148365	0.95268816	1.0	1.0	5264	tags=32%, list=29%, signal=45%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		43	0.28493842	0.7745489	0.7281553	1.0	1.0	2775	tags=23%, list=15%, signal=27%	
KEGG_PROTEASOME	KEGG_PROTEASOME		44	0.2616442	0.75519115	0.8409543	1.0	1.0	3076	tags=23%, list=17%, signal=27%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		40	0.20840959	0.73938465	0.9089027	1.0	1.0	4982	tags=33%, list=27%, signal=45%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		46	0.22649515	0.73862946	0.85858583	1.0	1.0	3683	tags=26%, list=20%, signal=33%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION		83	0.20602334	0.7227864	0.8877551	1.0	1.0	4727	tags=29%, list=26%, signal=39%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		100	0.19171183	0.7135834	0.9494737	1.0	1.0	5263	tags=34%, list=29%, signal=48%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		71	0.19477092	0.7083441	0.9041916	1.0	1.0	2326	tags=15%, list=13%, signal=18%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		21	0.24950689	0.6969189	0.91182363	1.0	1.0	3783	tags=33%, list=21%, signal=42%	
KEGG_PEROXISOME	KEGG_PEROXISOME		76	0.21202752	0.6961545	0.8695652	1.0	1.0	4233	tags=29%, list=23%, signal=38%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION		253	0.18728113	0.69387096	1.0	1.0	1.0	4882	tags=29%, list=27%, signal=39%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		28	0.23682794	0.68521875	0.88866395	1.0	1.0	4059	tags=21%, list=22%, signal=28%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		66	0.2021468	0.6851675	0.9519833	1.0	1.0	7291	tags=47%, list=40%, signal=78%	
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS		16	0.24061729	0.67974883	0.8981289	1.0	1.0	5398	tags=50%, list=30%, signal=71%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		54	0.20299822	0.6732893	0.97352344	1.0	1.0	1462	tags=11%, list=8%, signal=12%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		124	0.17793085	0.6578545	0.989605	1.0	1.0	4744	tags=29%, list=26%, signal=39%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		42	0.23165429	0.6517851	0.81262326	1.0	1.0	2655	tags=14%, list=15%, signal=17%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		25	0.20871167	0.62363017	0.90176815	1.0	1.0	5214	tags=40%, list=29%, signal=56%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		45	0.21917024	0.61437064	0.97330594	1.0	1.0	2010	tags=13%, list=11%, signal=15%	
KEGG_LYSOSOME	KEGG_LYSOSOME		116	0.14950219	0.6045753	0.98140496	1.0	1.0	5464	tags=30%, list=30%, signal=43%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE		37	0.20435742	0.50511605	1.0	1.0	1.0	1175	tags=11%, list=6%, signal=12%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		80	0.16769685	0.5043411	0.9979839	1.0	1.0	1418	tags=9%, list=8%, signal=9%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	0.19057941	0.5017387	0.9940239	1.0	1.0	4137	tags=20%, list=23%, signal=26%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		34	0.17976445	0.43883198	1.0	0.9976549	1.0	6377	tags=41%, list=35%, signal=63%	
