NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	Details ...	25	0.55878824	1.2570356	0.19762845	1.0	0.999	4587	tags=60%, list=25%, signal=80%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE	Details ...	17	0.41765806	1.2319493	0.20162933	1.0	1.0	3385	tags=29%, list=19%, signal=36%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	Details ...	67	0.37091	1.222031	0.17082533	1.0	1.0	4554	tags=34%, list=25%, signal=46%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	Details ...	29	0.5245035	1.202642	0.2532833	1.0	1.0	4184	tags=62%, list=23%, signal=80%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE	Details ...	28	0.4024924	1.1845851	0.2248062	1.0	1.0	5779	tags=43%, list=32%, signal=63%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	Details ...	31	0.3998494	1.1701909	0.26793247	1.0	1.0	7058	tags=48%, list=39%, signal=79%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	Details ...	34	0.4891568	1.1693946	0.26653308	1.0	1.0	2786	tags=35%, list=15%, signal=42%	
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	Details ...	16	0.46138498	1.1656568	0.29051384	1.0	1.0	5368	tags=44%, list=29%, signal=62%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		355	0.3982379	1.1610333	0.19175628	1.0	1.0	3702	tags=31%, list=20%, signal=38%	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		113	0.309164	1.1590625	0.18146718	1.0	1.0	1410	tags=15%, list=8%, signal=16%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	0.41436234	1.146047	0.2936803	1.0	1.0	5827	tags=56%, list=32%, signal=83%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		153	0.25763106	1.1336529	0.17227723	1.0	1.0	1785	tags=14%, list=10%, signal=15%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		68	0.2898789	1.1213545	0.25788498	1.0	1.0	1700	tags=19%, list=9%, signal=21%	
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS		28	0.5052632	1.1134081	0.3646409	1.0	1.0	2728	tags=21%, list=15%, signal=25%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		16	0.45669156	1.1110841	0.3603083	1.0	1.0	5377	tags=44%, list=29%, signal=62%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		42	0.3100453	1.1095543	0.30192307	1.0	1.0	4653	tags=38%, list=25%, signal=51%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		28	0.46857202	1.0987175	0.4400786	1.0	1.0	3243	tags=25%, list=18%, signal=30%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		15	0.42340246	1.0927399	0.31471136	1.0	1.0	2298	tags=33%, list=13%, signal=38%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		27	0.42287233	1.0879699	0.42585552	1.0	1.0	6101	tags=59%, list=33%, signal=89%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		25	0.36366645	1.0873615	0.36610878	1.0	1.0	4567	tags=36%, list=25%, signal=48%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		38	0.29393068	1.0777949	0.32386363	1.0	1.0	2114	tags=18%, list=12%, signal=21%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE		37	0.4416841	1.0739454	0.39071566	1.0	1.0	3438	tags=41%, list=19%, signal=50%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		55	0.31552264	1.0738251	0.33932135	1.0	1.0	3531	tags=29%, list=19%, signal=36%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		33	0.43977118	1.0699202	0.45136186	1.0	1.0	6220	tags=61%, list=34%, signal=92%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		55	0.31152764	1.0694808	0.34637964	0.97751814	1.0	2598	tags=24%, list=14%, signal=27%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		39	0.37726054	1.0550152	0.44612476	1.0	1.0	5532	tags=38%, list=30%, signal=55%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		33	0.3269742	1.0453757	0.3697318	1.0	1.0	1229	tags=18%, list=7%, signal=19%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		167	0.2751804	1.037595	0.4011628	1.0	1.0	4790	tags=31%, list=26%, signal=42%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		64	0.2603193	1.0359405	0.38212928	0.9916589	1.0	4685	tags=31%, list=26%, signal=42%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		41	0.4009177	1.0350182	0.44758064	0.97130066	1.0	2786	tags=32%, list=15%, signal=37%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		52	0.2609282	1.0321537	0.37351778	0.9575714	1.0	1840	tags=13%, list=10%, signal=15%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		66	0.31583068	1.0321369	0.40466926	0.93588233	1.0	3005	tags=24%, list=16%, signal=29%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		31	0.31750882	1.0192701	0.4027505	0.9549258	1.0	4921	tags=35%, list=27%, signal=48%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		45	0.36253422	1.0187691	0.44421905	0.93547434	1.0	2786	tags=24%, list=15%, signal=29%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		62	0.47758093	1.0146039	0.5121951	0.92766464	1.0	4115	tags=37%, list=23%, signal=48%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		98	0.25761503	1.0129161	0.42655936	0.91337264	1.0	4207	tags=28%, list=23%, signal=36%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		48	0.3612243	1.0115585	0.48176584	0.8984955	1.0	5854	tags=48%, list=32%, signal=70%	
KEGG_LYSOSOME	KEGG_LYSOSOME		116	0.24524744	1.0112425	0.406	0.88143665	1.0	2867	tags=17%, list=16%, signal=20%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		47	0.2879594	1.0093688	0.42533082	0.8689931	1.0	2646	tags=17%, list=14%, signal=20%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		168	0.23235214	0.995462	0.47870183	0.8905855	1.0	1979	tags=14%, list=11%, signal=16%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		69	0.43198016	0.99447876	0.5196998	0.87630606	1.0	4176	tags=28%, list=23%, signal=36%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		46	0.30377674	0.98647237	0.48333332	0.8822972	1.0	4723	tags=35%, list=26%, signal=47%	
KEGG_ASTHMA	KEGG_ASTHMA		27	0.41472447	0.98511046	0.48761904	0.86998534	1.0	3438	tags=41%, list=19%, signal=50%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		27	0.287076	0.9817306	0.5048733	0.86311656	1.0	4409	tags=33%, list=24%, signal=44%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		22	0.34884053	0.9696914	0.5028355	0.8783035	1.0	4214	tags=27%, list=23%, signal=35%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		54	0.44035307	0.96390885	0.54980844	0.8781818	1.0	7195	tags=48%, list=39%, signal=79%	
KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM		15	0.416803	0.9604354	0.53505534	0.8716501	1.0	3125	tags=33%, list=17%, signal=40%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		33	0.30572757	0.95955443	0.50292397	0.85932994	1.0	2551	tags=18%, list=14%, signal=21%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		40	0.27229396	0.95401186	0.5458167	0.85857576	1.0	3221	tags=23%, list=18%, signal=27%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		40	0.33990923	0.9533874	0.5488722	0.8462692	1.0	6083	tags=48%, list=33%, signal=71%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		75	0.2286067	0.93092424	0.60952383	0.88411254	1.0	1229	tags=12%, list=7%, signal=13%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		108	0.24980201	0.930587	0.63461536	0.8710359	1.0	3005	tags=19%, list=16%, signal=23%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		49	0.35911334	0.9107969	0.5871212	0.9033412	1.0	3438	tags=29%, list=19%, signal=35%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		21	0.3839108	0.908284	0.5992509	0.8952132	1.0	4214	tags=38%, list=23%, signal=49%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		80	0.2679567	0.9005332	0.5706107	0.8995001	1.0	5133	tags=31%, list=28%, signal=43%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		50	0.37975982	0.8968908	0.6096154	0.8940279	1.0	3249	tags=24%, list=18%, signal=29%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450		69	0.3996273	0.89063275	0.6159555	0.89489686	1.0	4176	tags=28%, list=23%, signal=36%	
KEGG_PROTEASOME	KEGG_PROTEASOME		44	0.30277643	0.87738174	0.67153287	0.9108837	1.0	4501	tags=32%, list=25%, signal=42%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		76	0.26378182	0.87090224	0.6706587	0.91127264	1.0	1813	tags=16%, list=10%, signal=17%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		39	0.3398131	0.86833155	0.6622889	0.90399516	1.0	7195	tags=38%, list=39%, signal=63%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		86	0.2684781	0.857578	0.64271456	0.91432405	1.0	1650	tags=14%, list=9%, signal=15%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		21	0.2896735	0.85657084	0.7050781	0.90389454	1.0	3977	tags=33%, list=22%, signal=43%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		32	0.23057936	0.8255398	0.765748	0.9513352	1.0	4796	tags=28%, list=26%, signal=38%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	0.42973244	0.80000484	0.72115386	0.985348	1.0	5594	tags=56%, list=31%, signal=81%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		51	0.2924851	0.7963822	0.74150944	0.9793485	1.0	2989	tags=16%, list=16%, signal=19%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		71	0.21465553	0.7819447	0.80961925	0.9918524	1.0	1429	tags=11%, list=8%, signal=12%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		24	0.25493026	0.7785998	0.7762376	0.9842824	1.0	679	tags=8%, list=4%, signal=9%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		129	0.24358933	0.75321466	0.7658349	1.0	1.0	1822	tags=14%, list=10%, signal=15%	
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS		15	0.29130736	0.7493846	0.7582205	1.0	1.0	3326	tags=33%, list=18%, signal=41%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		42	0.23556384	0.744365	0.78202677	1.0	1.0	3915	tags=21%, list=21%, signal=27%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	0.26717958	0.73789924	0.81963927	0.99818176	1.0	6348	tags=47%, list=35%, signal=71%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		67	0.2553792	0.71908814	0.8383459	1.0	1.0	3907	tags=27%, list=21%, signal=34%	
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM		25	0.3882735	0.7174934	0.7769376	1.0	1.0	7454	tags=44%, list=41%, signal=74%	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		94	0.17141075	0.7155135	0.9369369	0.99258196	1.0	6009	tags=32%, list=33%, signal=47%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		80	0.24532577	0.7092142	0.89945155	0.9891097	1.0	3438	tags=21%, list=19%, signal=26%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		20	0.26322636	0.70256585	0.8486056	0.98606604	1.0	6752	tags=50%, list=37%, signal=79%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		37	0.3032856	0.6929579	0.79303676	0.98523724	1.0	4557	tags=38%, list=25%, signal=50%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		124	0.19000337	0.68717927	0.982659	0.98048323	1.0	3438	tags=20%, list=19%, signal=25%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		82	0.23591392	0.6782542	0.92047715	0.9785248	1.0	2467	tags=18%, list=14%, signal=21%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		41	0.29234484	0.6555939	0.81963927	0.9880017	1.0	4214	tags=32%, list=23%, signal=41%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		21	0.23560527	0.64469016	0.9484536	0.9856152	1.0	4033	tags=33%, list=22%, signal=43%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		153	0.13478073	0.6148497	1.0	0.9949372	1.0	4317	tags=18%, list=24%, signal=24%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		29	0.17003551	0.5286775	0.9757463	1.0	1.0	4776	tags=21%, list=26%, signal=28%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	0.19694851	0.51381844	0.9852008	1.0	1.0	1441	tags=7%, list=8%, signal=7%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		32	0.21048196	0.4821134	0.93786407	1.0	1.0	7474	tags=53%, list=41%, signal=90%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		40	0.13429584	0.44504553	0.9980315	0.99723715	1.0	5128	tags=25%, list=28%, signal=35%	
