NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	Details ...	19	0.49731737	1.3074449	0.14653465	1.0	0.993	2405	tags=32%, list=13%, signal=36%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	Details ...	26	0.41907015	1.2752334	0.16210938	1.0	0.997	5418	tags=42%, list=30%, signal=60%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	Details ...	31	0.40010977	1.2480868	0.17457305	1.0	0.998	6464	tags=58%, list=35%, signal=90%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	Details ...	29	0.53395486	1.2241944	0.2299578	1.0	0.999	3654	tags=38%, list=20%, signal=47%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	Details ...	254	0.36869076	1.2135123	0.19791667	1.0	1.0	4484	tags=38%, list=25%, signal=50%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	Details ...	71	0.32166967	1.1983585	0.19959678	1.0	1.0	4196	tags=37%, list=23%, signal=47%	
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	Details ...	15	0.46237996	1.1951802	0.2943723	1.0	1.0	1248	tags=20%, list=7%, signal=21%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	Details ...	55	0.34709278	1.1935654	0.208	1.0	1.0	3883	tags=35%, list=21%, signal=44%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	Details ...	124	0.32297397	1.1897639	0.15415822	1.0	1.0	2413	tags=21%, list=13%, signal=24%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM	Details ...	33	0.37074435	1.1852651	0.22851153	1.0	1.0	2405	tags=27%, list=13%, signal=31%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		67	0.41766837	1.1818358	0.25887266	1.0	1.0	3834	tags=34%, list=21%, signal=43%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION		83	0.32759625	1.1652792	0.23517786	1.0	1.0	4341	tags=34%, list=24%, signal=44%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		26	0.35849273	1.1500027	0.24795082	1.0	1.0	2804	tags=23%, list=15%, signal=27%	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG		25	0.5016906	1.1384014	0.3043478	1.0	1.0	3367	tags=44%, list=18%, signal=54%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		53	0.3181583	1.123677	0.26947367	1.0	1.0	1240	tags=15%, list=7%, signal=16%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		82	0.383549	1.1096206	0.33142856	1.0	1.0	3351	tags=34%, list=18%, signal=42%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		34	0.44717547	1.1032966	0.33530572	1.0	1.0	4603	tags=56%, list=25%, signal=75%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		127	0.32619733	1.0973446	0.25	1.0	1.0	4591	tags=39%, list=25%, signal=51%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		31	0.3294676	1.0865775	0.31663325	1.0	1.0	1718	tags=13%, list=9%, signal=14%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	0.3916851	1.080192	0.36477986	1.0	1.0	2499	tags=27%, list=14%, signal=31%	
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM		16	0.43789145	1.0717063	0.41908714	1.0	1.0	3323	tags=25%, list=18%, signal=31%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		98	0.27238223	1.0692905	0.35329342	1.0	1.0	2837	tags=23%, list=16%, signal=28%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		32	0.29855624	1.069138	0.31637168	1.0	1.0	4859	tags=31%, list=27%, signal=43%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		100	0.28438714	1.0591357	0.3486974	1.0	1.0	3053	tags=27%, list=17%, signal=32%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		129	0.24720858	1.0524005	0.3470226	1.0	1.0	3939	tags=27%, list=22%, signal=34%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		45	0.36783472	1.0521734	0.38627452	1.0	1.0	4591	tags=40%, list=25%, signal=53%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		256	0.24506243	1.0473256	0.3853755	1.0	1.0	3624	tags=27%, list=20%, signal=33%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		66	0.31006736	1.0334874	0.38636363	1.0	1.0	5426	tags=39%, list=30%, signal=56%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION		253	0.27015525	1.0200573	0.39534885	1.0	1.0	3460	tags=26%, list=19%, signal=31%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		64	0.2500459	1.0161265	0.40416667	1.0	1.0	683	tags=9%, list=4%, signal=10%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		67	0.2984181	1.0151441	0.43006262	1.0	1.0	2769	tags=25%, list=15%, signal=30%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		147	0.25256878	0.9813642	0.50427353	1.0	1.0	2741	tags=19%, list=15%, signal=22%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE		37	0.39174473	0.97737545	0.49203187	1.0	1.0	2413	tags=32%, list=13%, signal=37%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		68	0.24943854	0.9761502	0.51310045	1.0	1.0	5238	tags=37%, list=29%, signal=51%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		87	0.28089067	0.9727348	0.49795082	1.0	1.0	3307	tags=24%, list=18%, signal=29%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		52	0.23207624	0.96006167	0.5170213	1.0	1.0	3839	tags=25%, list=21%, signal=32%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		27	0.2805085	0.9568144	0.5211864	1.0	1.0	3802	tags=26%, list=21%, signal=33%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		21	0.32080624	0.95090246	0.54110897	1.0	1.0	3231	tags=29%, list=18%, signal=35%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		55	0.28489205	0.94938314	0.5407098	1.0	1.0	3852	tags=31%, list=21%, signal=39%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		41	0.3534266	0.9471675	0.558	1.0	1.0	4603	tags=51%, list=25%, signal=68%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		80	0.3162298	0.94380236	0.54105264	1.0	1.0	5337	tags=39%, list=29%, signal=55%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		24	0.31192473	0.9388819	0.5140562	1.0	1.0	2281	tags=21%, list=12%, signal=24%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		66	0.23388286	0.9207347	0.6035156	1.0	1.0	3694	tags=27%, list=20%, signal=34%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		112	0.2533305	0.8972702	0.62103176	1.0	1.0	3592	tags=26%, list=20%, signal=32%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		22	0.3206739	0.89399105	0.602537	1.0	1.0	4458	tags=32%, list=24%, signal=42%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		15	0.33835325	0.87928027	0.6247379	1.0	1.0	2182	tags=27%, list=12%, signal=30%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		16	0.31238666	0.8599472	0.63419485	1.0	1.0	707	tags=13%, list=4%, signal=13%	
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS		28	0.36948738	0.8538756	0.65384614	1.0	1.0	2068	tags=21%, list=11%, signal=24%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		153	0.18177539	0.84811157	0.896789	1.0	1.0	5866	tags=36%, list=32%, signal=53%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		110	0.23757125	0.8432666	0.7232323	1.0	1.0	3592	tags=22%, list=20%, signal=27%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		28	0.28574926	0.82870185	0.696	1.0	1.0	5610	tags=46%, list=31%, signal=67%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		25	0.27101672	0.8237962	0.74159664	1.0	1.0	3151	tags=20%, list=17%, signal=24%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		23	0.25528038	0.8099048	0.75697213	1.0	1.0	1944	tags=13%, list=11%, signal=15%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		69	0.34820443	0.8054723	0.702407	1.0	1.0	3746	tags=26%, list=21%, signal=33%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		16	0.3254261	0.8033544	0.72888887	1.0	1.0	4728	tags=31%, list=26%, signal=42%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		49	0.30315655	0.8008533	0.79793817	1.0	1.0	4702	tags=41%, list=26%, signal=55%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		33	0.32796133	0.7988734	0.7249467	1.0	1.0	6946	tags=58%, list=38%, signal=93%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		42	0.2517692	0.79316854	0.73596674	1.0	1.0	5582	tags=33%, list=31%, signal=48%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		40	0.21883644	0.78527904	0.87083334	1.0	1.0	3726	tags=28%, list=20%, signal=34%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		28	0.30441943	0.7842749	0.75518674	1.0	1.0	6222	tags=57%, list=34%, signal=87%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		27	0.31001368	0.7783787	0.702407	1.0	1.0	394	tags=7%, list=2%, signal=8%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		59	0.24276124	0.7773992	0.75770926	1.0	1.0	1871	tags=12%, list=10%, signal=13%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		42	0.21077174	0.775174	0.8414873	1.0	1.0	3947	tags=29%, list=22%, signal=36%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		29	0.24904026	0.75736046	0.78431374	1.0	1.0	6348	tags=41%, list=35%, signal=63%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		46	0.22511461	0.7433429	0.84462154	1.0	1.0	5203	tags=35%, list=29%, signal=49%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		54	0.21265227	0.7222626	0.9555085	1.0	1.0	5742	tags=31%, list=31%, signal=46%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		67	0.25524938	0.7117389	0.8469388	1.0	1.0	5393	tags=42%, list=30%, signal=59%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		193	0.18616407	0.7106885	0.8926441	1.0	1.0	2519	tags=17%, list=14%, signal=19%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		76	0.20716502	0.7062519	0.91	1.0	1.0	5349	tags=36%, list=29%, signal=50%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		62	0.330184	0.70299476	0.80260307	1.0	1.0	3662	tags=27%, list=20%, signal=34%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		54	0.3218307	0.6945991	0.8103448	1.0	1.0	4447	tags=24%, list=24%, signal=32%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		201	0.17215082	0.68374544	0.94455445	1.0	1.0	4196	tags=23%, list=23%, signal=29%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		73	0.21491094	0.6823928	0.852	1.0	1.0	833	tags=10%, list=5%, signal=10%	
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS		16	0.23454213	0.6764015	0.91511387	1.0	1.0	5460	tags=44%, list=30%, signal=62%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		40	0.24044755	0.6708044	0.87117904	1.0	1.0	5317	tags=30%, list=29%, signal=42%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	0.2496436	0.6627457	0.87766993	1.0	1.0	13699	tags=100%, list=75%, signal=400%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450		69	0.2943638	0.6555817	0.8048246	1.0	1.0	3746	tags=25%, list=21%, signal=31%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		54	0.18328843	0.64529914	0.96458334	1.0	1.0	4264	tags=22%, list=23%, signal=29%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		47	0.18183017	0.63432217	0.9834711	1.0	1.0	3065	tags=17%, list=17%, signal=20%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		33	0.19815761	0.6292717	0.94779116	1.0	1.0	3653	tags=21%, list=20%, signal=26%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		184	0.17669162	0.62917024	0.988	1.0	1.0	5229	tags=32%, list=29%, signal=44%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	0.33192557	0.6096662	0.8523908	1.0	1.0	1771	tags=19%, list=10%, signal=21%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		39	0.20134927	0.5541155	0.9514768	1.0	1.0	3653	tags=21%, list=20%, signal=26%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		78	0.16833399	0.5501568	0.99607074	1.0	1.0	5349	tags=32%, list=29%, signal=45%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		50	0.21429656	0.50987506	0.95227766	1.0	1.0	5486	tags=30%, list=30%, signal=43%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		47	0.14495085	0.49738237	0.99801195	0.992634	1.0	5939	tags=34%, list=33%, signal=50%	
