NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	Details ...	101	-0.43210366	-1.7367814	0.010288066	0.07886297	0.319	3809	tags=41%, list=21%, signal=51%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION	Details ...	91	-0.47845143	-1.7330302	0.0019417476	0.07558091	0.331	2751	tags=37%, list=15%, signal=44%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	Details ...	158	-0.4371954	-1.7092818	0.0019723866	0.0964168	0.411	3552	tags=38%, list=19%, signal=47%	
GOBP_DNA_GEOMETRIC_CHANGE	GOBP_DNA_GEOMETRIC_CHANGE	Details ...	104	-0.39949918	-1.7054669	0.005952381	0.09437063	0.423	5020	tags=44%, list=28%, signal=61%	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY	Details ...	61	-0.42886472	-1.6859804	0.0020325202	0.111981794	0.486	3647	tags=41%, list=20%, signal=51%	
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	Details ...	83	-0.40641907	-1.6853573	0.008179959	0.1056474	0.488	4804	tags=47%, list=26%, signal=63%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION	Details ...	70	-0.45693725	-1.669165	0.013592233	0.12373591	0.556	3617	tags=39%, list=20%, signal=48%	
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	Details ...	65	-0.47065032	-1.6599957	0.002	0.13109483	0.588	3143	tags=38%, list=17%, signal=46%	
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	GOBP_NON_MOTILE_CILIUM_ASSEMBLY	Details ...	53	-0.46161246	-1.6592323	0.029962547	0.12536548	0.593	5054	tags=42%, list=28%, signal=57%	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	Details ...	69	-0.50260013	-1.6543583	0.004008016	0.12604608	0.61	2971	tags=42%, list=16%, signal=50%	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE		75	-0.43094957	-1.6516868	0.01875	0.12468296	0.623	3674	tags=37%, list=20%, signal=47%	
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY		179	-0.35113892	-1.6426321	0.0020283975	0.13441761	0.651	3233	tags=28%, list=18%, signal=34%	
GOBP_RECOMBINATIONAL_REPAIR	GOBP_RECOMBINATIONAL_REPAIR		134	-0.4013236	-1.6400046	0.01178782	0.13305134	0.662	4405	tags=39%, list=24%, signal=51%	
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS		109	-0.36923185	-1.6371397	0.003773585	0.1324582	0.675	3273	tags=31%, list=18%, signal=38%	
GOBP_RESPONSE_TO_IONIZING_RADIATION	GOBP_RESPONSE_TO_IONIZING_RADIATION		139	-0.38782498	-1.6342827	0.0020408162	0.13121478	0.681	4817	tags=45%, list=26%, signal=60%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME		87	-0.41506597	-1.6301291	0.01622718	0.13233398	0.695	3727	tags=38%, list=20%, signal=47%	
GOBP_PROTEIN_MONOUBIQUITINATION	GOBP_PROTEIN_MONOUBIQUITINATION		63	-0.43498388	-1.6144854	0.024793388	0.15406346	0.743	4444	tags=46%, list=24%, signal=61%	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		58	-0.43903345	-1.6116319	0.026639344	0.15298562	0.75	2832	tags=33%, list=16%, signal=39%	
GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE	GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE		64	-0.42539153	-1.610534	0.024096385	0.14938083	0.754	3831	tags=38%, list=21%, signal=47%	
GOBP_CYTOSOLIC_TRANSPORT	GOBP_CYTOSOLIC_TRANSPORT		156	-0.39049938	-1.6069856	0.00625	0.1507029	0.767	4654	tags=44%, list=25%, signal=59%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		152	-0.3825657	-1.6032424	0.0118811885	0.15291376	0.777	3366	tags=31%, list=18%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		86	-0.46443164	-1.6027336	0.014141414	0.14905171	0.777	3251	tags=41%, list=18%, signal=49%	
GOBP_MEMBRANE_DOCKING	GOBP_MEMBRANE_DOCKING		177	-0.34558928	-1.6016263	0.011342155	0.14629509	0.78	4120	tags=37%, list=23%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		127	-0.38776588	-1.6010767	0.011904762	0.14265607	0.781	3671	tags=33%, list=20%, signal=41%	
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION	GOBP_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION		53	-0.42706212	-1.5962819	0.01	0.14617907	0.792	4628	tags=43%, list=25%, signal=58%	
GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT		57	-0.40800622	-1.5913349	0.032193158	0.14985369	0.806	3809	tags=39%, list=21%, signal=49%	
GOBP_PROTEIN_AUTOUBIQUITINATION	GOBP_PROTEIN_AUTOUBIQUITINATION		70	-0.39783826	-1.5904894	0.040816326	0.14736271	0.806	6281	tags=51%, list=34%, signal=78%	
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	GOBP_PROTEIN_K48_LINKED_UBIQUITINATION		60	-0.4769007	-1.5893358	0.06818182	0.14513956	0.811	4577	tags=48%, list=25%, signal=64%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		63	-0.48556387	-1.5792162	0.014056225	0.15816215	0.837	2971	tags=43%, list=16%, signal=51%	
GOBP_ENDOSOME_ORGANIZATION	GOBP_ENDOSOME_ORGANIZATION		79	-0.38694656	-1.5723554	0.0075329565	0.16631758	0.856	4247	tags=42%, list=23%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		54	-0.4973233	-1.5699039	0.010438413	0.1668392	0.862	3000	tags=46%, list=16%, signal=55%	
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION		85	-0.44811743	-1.5691555	0.01183432	0.16446923	0.862	3452	tags=42%, list=19%, signal=52%	
GOBP_CELL_CYCLE_DNA_REPLICATION	GOBP_CELL_CYCLE_DNA_REPLICATION		62	-0.43161005	-1.5684897	0.02004008	0.16154507	0.863	4991	tags=47%, list=27%, signal=64%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION		173	-0.34971	-1.5650511	0.013752456	0.16316742	0.871	3774	tags=33%, list=21%, signal=41%	
GOBP_CELLULAR_PIGMENTATION	GOBP_CELLULAR_PIGMENTATION		50	-0.43864816	-1.5613866	0.01775148	0.16551796	0.877	3060	tags=34%, list=17%, signal=41%	
GOBP_NUCLEUS_ORGANIZATION	GOBP_NUCLEUS_ORGANIZATION		121	-0.35366687	-1.5594044	0.01622718	0.16527162	0.88	3723	tags=32%, list=20%, signal=40%	
GOBP_LIPID_PHOSPHORYLATION	GOBP_LIPID_PHOSPHORYLATION		67	-0.39887783	-1.5565795	0.009940358	0.16753511	0.883	4176	tags=37%, list=23%, signal=48%	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		66	-0.4436282	-1.5527843	0.043809526	0.17114678	0.892	3333	tags=41%, list=18%, signal=50%	
GOBP_TRANSPORT_ALONG_MICROTUBULE	GOBP_TRANSPORT_ALONG_MICROTUBULE		147	-0.34378198	-1.5457466	0.014112903	0.18104804	0.905	4117	tags=37%, list=23%, signal=47%	
GOBP_DNA_INTEGRITY_CHECKPOINT	GOBP_DNA_INTEGRITY_CHECKPOINT		150	-0.33340326	-1.5410706	0.010141988	0.18715256	0.919	4664	tags=37%, list=26%, signal=50%	
GOBP_REGULATION_OF_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_REPLICATION		105	-0.38066477	-1.5397496	0.011976048	0.18607791	0.92	4686	tags=41%, list=26%, signal=55%	
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING		92	-0.37540847	-1.5366976	0.06321839	0.18892498	0.928	4120	tags=38%, list=23%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		101	-0.36212665	-1.5362834	0.013513514	0.18615425	0.928	3617	tags=37%, list=20%, signal=45%	
GOBP_ORGANELLE_MEMBRANE_FUSION	GOBP_ORGANELLE_MEMBRANE_FUSION		106	-0.35551974	-1.5329478	0.009765625	0.18915895	0.937	3613	tags=32%, list=20%, signal=40%	
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		100	-0.3546007	-1.5312005	0.020366598	0.18892787	0.941	2983	tags=29%, list=16%, signal=34%	
GOBP_AUTOPHAGOSOME_ORGANIZATION	GOBP_AUTOPHAGOSOME_ORGANIZATION		93	-0.37278244	-1.5238395	0.021526419	0.1995791	0.949	3844	tags=34%, list=21%, signal=43%	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL		63	-0.3823282	-1.5229357	0.01178782	0.19792975	0.95	2965	tags=35%, list=16%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		139	-0.32191128	-1.5210335	0.009487666	0.1985059	0.95	4865	tags=40%, list=27%, signal=54%	
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING		133	-0.37543845	-1.5198954	0.047524754	0.1973783	0.951	2466	tags=26%, list=14%, signal=29%	
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY		50	-0.44263637	-1.5180181	0.046692606	0.19808047	0.955	2582	tags=36%, list=14%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		140	-0.33919016	-1.517347	0.0018867925	0.19626178	0.957	4865	tags=40%, list=27%, signal=54%	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION		63	-0.41646662	-1.5164543	0.027027028	0.19484292	0.958	4817	tags=49%, list=26%, signal=67%	
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON		56	-0.43627104	-1.5142341	0.06916996	0.19598165	0.961	4171	tags=41%, list=23%, signal=53%	
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		74	-0.3961715	-1.5099052	0.027777778	0.2012318	0.963	2803	tags=32%, list=15%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS		62	-0.38345528	-1.507087	0.036363635	0.20375086	0.967	3596	tags=34%, list=20%, signal=42%	
GOBP_ORGANELLE_FUSION	GOBP_ORGANELLE_FUSION		140	-0.32302502	-1.5020019	0.0058365758	0.21182787	0.973	3613	tags=30%, list=20%, signal=37%	
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION		132	-0.3225621	-1.4991858	0.0040983604	0.21447511	0.974	3834	tags=33%, list=21%, signal=42%	
GOBP_SELECTIVE_AUTOPHAGY	GOBP_SELECTIVE_AUTOPHAGY		60	-0.38037884	-1.4980751	0.028	0.21353441	0.976	2058	tags=22%, list=11%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		116	-0.3683344	-1.4936508	0.037037037	0.21920483	0.983	2311	tags=22%, list=13%, signal=25%	
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE		90	-0.33671078	-1.4932584	0.036809817	0.21699136	0.984	3809	tags=33%, list=21%, signal=42%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		108	-0.34100094	-1.4907428	0.035433073	0.21927577	0.984	3902	tags=33%, list=21%, signal=42%	
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION		187	-0.37246373	-1.4827602	0.059063137	0.23370147	0.986	2868	tags=30%, list=16%, signal=35%	
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE		68	-0.37685427	-1.4803853	0.02173913	0.23542672	0.986	3613	tags=40%, list=20%, signal=49%	
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS		176	-0.30928043	-1.478552	0.0038834952	0.23663953	0.986	3686	tags=31%, list=20%, signal=38%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		131	-0.3769655	-1.4752134	0.038229376	0.24112944	0.986	3829	tags=34%, list=21%, signal=42%	
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		56	-0.40828642	-1.4722133	0.02734375	0.2443396	0.987	3135	tags=29%, list=17%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS		154	-0.3079503	-1.4695094	0.018367346	0.24737965	0.987	3595	tags=28%, list=20%, signal=34%	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY		175	-0.31730175	-1.4675033	0.0116731515	0.2488283	0.988	3345	tags=27%, list=18%, signal=33%	
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		103	-0.34806383	-1.4637215	0.027613413	0.25478613	0.99	4919	tags=45%, list=27%, signal=61%	
GOBP_MRNA_TRANSPORT	GOBP_MRNA_TRANSPORT		139	-0.36776993	-1.4618968	0.06490872	0.25590965	0.991	3274	tags=32%, list=18%, signal=38%	
GOBP_PROTEIN_ACETYLATION	GOBP_PROTEIN_ACETYLATION		179	-0.2799449	-1.4617169	0.017681729	0.25315055	0.991	3178	tags=26%, list=17%, signal=31%	
GOBP_PROTEIN_SUMOYLATION	GOBP_PROTEIN_SUMOYLATION		76	-0.34320763	-1.4593579	0.06776181	0.25507757	0.992	2868	tags=25%, list=16%, signal=30%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT		79	-0.36499676	-1.4489552	0.060416665	0.2761323	0.992	5465	tags=49%, list=30%, signal=70%	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION		50	-0.41126704	-1.4483925	0.032945737	0.27409235	0.992	3362	tags=34%, list=18%, signal=42%	
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE		126	-0.3292163	-1.4443206	0.0251938	0.2810352	0.993	4919	tags=43%, list=27%, signal=58%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		53	-0.38191482	-1.4420376	0.048728812	0.28331852	0.993	3742	tags=36%, list=21%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE		104	-0.34945995	-1.4420308	0.03359684	0.28006196	0.993	3080	tags=31%, list=17%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION		110	-0.32062507	-1.4374579	0.030120483	0.2887149	0.995	5296	tags=43%, list=29%, signal=60%	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		88	-0.34831184	-1.4362872	0.020449897	0.28827557	0.995	2079	tags=22%, list=11%, signal=24%	
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		159	-0.31269053	-1.435702	0.017509727	0.28675947	0.995	3617	tags=32%, list=20%, signal=40%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT		177	-0.30798054	-1.4336544	0.023391813	0.28869155	0.996	4028	tags=33%, list=22%, signal=42%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		88	-0.3282782	-1.4310097	0.029411765	0.29238662	0.996	2946	tags=31%, list=16%, signal=36%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY		76	-0.39555788	-1.4287235	0.06048387	0.29484364	0.997	4831	tags=46%, list=26%, signal=62%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		60	-0.3593059	-1.4286572	0.021868788	0.2919182	0.997	4867	tags=43%, list=27%, signal=59%	
GOBP_RESPONSE_TO_DSRNA	GOBP_RESPONSE_TO_DSRNA		53	-0.48086455	-1.4250762	0.060784314	0.29792768	0.997	3628	tags=43%, list=20%, signal=54%	
GOBP_REGULATION_OF_NUCLEAR_DIVISION	GOBP_REGULATION_OF_NUCLEAR_DIVISION		134	-0.38028184	-1.4187039	0.032258064	0.31156665	0.997	3167	tags=35%, list=17%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		93	-0.33892742	-1.4182411	0.042510122	0.3097193	0.997	3080	tags=32%, list=17%, signal=39%	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		93	-0.37298623	-1.4149578	0.06012024	0.3151042	0.997	3732	tags=33%, list=20%, signal=42%	
GOBP_RNA_3_END_PROCESSING	GOBP_RNA_3_END_PROCESSING		136	-0.36245927	-1.4059777	0.06570842	0.33704823	0.997	2838	tags=29%, list=16%, signal=35%	
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION		174	-0.29043832	-1.4059635	0.025742574	0.33368886	0.997	3897	tags=30%, list=21%, signal=38%	
GOBP_AXO_DENDRITIC_TRANSPORT	GOBP_AXO_DENDRITIC_TRANSPORT		67	-0.36600536	-1.4045597	0.037181996	0.33416244	0.997	4378	tags=43%, list=24%, signal=57%	
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM		83	-0.30488777	-1.4035153	0.049586777	0.33384284	0.998	3590	tags=29%, list=20%, signal=36%	
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	GOBP_SYNAPTIC_VESICLE_LOCALIZATION		53	-0.38357797	-1.400712	0.03809524	0.33841258	0.998	2861	tags=28%, list=16%, signal=33%	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		109	-0.39561692	-1.3984315	0.057259712	0.34149233	0.998	3062	tags=36%, list=17%, signal=43%	
GOBP_MITOTIC_CYTOKINESIS	GOBP_MITOTIC_CYTOKINESIS		67	-0.35519892	-1.3971972	0.063079774	0.34157178	0.998	3414	tags=28%, list=19%, signal=35%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		81	-0.35539556	-1.3971019	0.047058824	0.33858877	0.998	3394	tags=32%, list=19%, signal=39%	
GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION		82	-0.37219012	-1.3944677	0.08416834	0.34308404	0.998	3570	tags=34%, list=20%, signal=42%	
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT		183	-0.2987476	-1.3938874	0.054766733	0.34135944	0.999	4255	tags=34%, list=23%, signal=44%	
GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS		84	-0.36237398	-1.3918641	0.057142857	0.3442385	0.999	3727	tags=37%, list=20%, signal=46%	
GOBP_REGULATION_OF_TOR_SIGNALING	GOBP_REGULATION_OF_TOR_SIGNALING		93	-0.31780887	-1.3917608	0.041753653	0.34134498	0.999	2809	tags=26%, list=15%, signal=30%	
GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS		75	-0.35435858	-1.3895426	0.04474708	0.34451908	0.999	4961	tags=44%, list=27%, signal=60%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		86	-0.39561155	-1.3890305	0.068897635	0.3429003	0.999	3769	tags=38%, list=21%, signal=48%	
GOBP_MACROMOLECULE_DEACYLATION	GOBP_MACROMOLECULE_DEACYLATION		98	-0.3257812	-1.3883381	0.06477733	0.34161866	0.999	2474	tags=23%, list=14%, signal=27%	
GOBP_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA	GOBP_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA		54	-0.34377852	-1.3876338	0.070564516	0.34063494	0.999	5593	tags=52%, list=31%, signal=75%	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	GOBP_HETEROTYPIC_CELL_CELL_ADHESION		59	-0.42198437	-1.3874662	0.074285716	0.33809388	0.999	2076	tags=25%, list=11%, signal=29%	
