	baseMean	log2FoldChange	lfcSE	pvalue	padj
TMEM52	33.7459353634379	-0.000371229144461009	0.00851756654933203	0.539244176564068	0.979725208858019
CFAP74	1234.29202476801	-0.00241275821492041	0.00895020043073842	0.400530075192085	0.972324861790563
GABRD	259.098342449512	-0.000283415468351935	0.00850594982068394	0.597066772904365	0.983664427230976
PRKCZ	2245.48390647566	-0.00103972605766426	0.00853743045622684	0.334531129741531	0.957782130031222
FAAP20	523.159013570421	-0.00124603167787504	0.00857517621303915	0.251084753033471	0.953500569625512
AL590822.2	0	NA	NA	NA	NA
AL590822.1	39.2738154917433	0.000181040763339133	0.00850801676766893	0.679244952744288	0.98675482121581
SKI	3289.21248842568	-0.000336547266717885	0.00846161880490179	0.742165466075086	0.988301083827158
MORN1	956.733959452638	-0.000634783934262757	0.00845028447605518	0.620783474229422	0.98675482121581
AL589739.1	0	NA	NA	NA	NA
RER1	223.936662758128	0.000318812089891441	0.00848364672501997	0.911737424709997	0.996093569196635
PEX10	129.542200434313	-0.000856228335149743	0.0085605854869545	0.124665943380609	0.947751236338573
PLCH2	1071.17349149674	-0.00259972364920663	0.0090128878791307	0.0282918701676443	0.865456039929943
PANK4	420.213382554095	0.000222451610336367	0.00845156928149837	0.943681657629059	0.996093569196635
HES5	17.4067222099065	-0.000194068152805085	0.00851342964890597	0.544009474953232	0.980017523602705
TNFRSF14	294.750441805943	-0.00147194496937997	0.00865908494940826	0.117853347086693	0.947751236338573
FAM213B	72.7564054668639	-0.00137083947710715	0.00865149769402739	0.0284281326821453	0.865456039929943
MMEL1	427.781295276461	-0.000269592833383992	0.00846850233560544	0.508457431935529	0.975524917761796
TTC34	369.566160250386	-0.000626726398198967	0.00852045776517377	0.368928324163215	0.966002125240906
ACTRT2	15.4393741007187	-0.000171434902288818	0.00851438737582613	0.549326831022216	0.980497542882678
PRDM16	5265.02327792862	-0.00174334730663451	0.00872316180416821	0.377511838316648	0.969396076192166
ARHGEF16	456.766689135044	-0.00268995436208804	0.00907425710208771	0.0138424983789033	0.831163762192063
MEGF6	2367.99057996585	-0.001456792095313	0.00861430790635024	0.333921469352836	0.957782130031222
TPRG1L	70.3540931995485	-0.000182323543304818	0.00850311096850932	0.724315284283292	0.987105295060294
WRAP73	366.3889642235	-0.000490279181640974	0.00848103832629276	0.607735431899745	0.985238486308237
TP73	1350.56479040887	0.00127407215577327	0.00852312387492631	0.389692176078266	0.972324861790563
CCDC27	281.519674903837	0.000536404167965771	0.00850903943755196	0.461146773603532	0.972636404671933
SMIM1	110.99929460871	-0.00017048774117425	0.00850300690292767	0.740250509039282	0.988301083827158
LRRC47	492.021593530287	-0.000216683945111303	0.00847413343924662	0.82815426955051	0.99486198953043
CEP104	638.744591001268	-0.000751235450858467	0.00848961414787198	0.495867115939386	0.975369326156172
DFFB	684.580203494773	0.00139970276034268	0.0086378191189577	0.95681544840499	0.996093569196635
C1orf174	305.649619020758	-0.000493114867502896	0.00851212658153834	0.437583382326105	0.972324861790563
AJAP1	793.93960162979	-9.19606982612285e-05	0.008489828413853	0.888943206354681	0.996093569196635
NPHP4	1879.59309135316	0.000224759299218555	0.00844143497960395	0.834843721474004	0.99486198953043
KCNAB2	1937.5555107988	0.00102407072940998	0.00856078593091021	0.237685432390765	0.953213881308238
AL035406.1	0	NA	NA	NA	NA
CHD5	780.824753404509	0.000383086654585795	0.00846596367454482	0.708496293665551	0.98675482121581
RPL22	289.669047258422	-0.00147602831779659	0.0086494275787656	0.119144904951157	0.947751236338573
RNF207	154.174811031164	-0.00128051503073153	0.00860531930209771	0.163370283001649	0.947751236338573
ICMT	178.469407432326	-0.000795668007465708	0.00854731415115475	0.202090865534185	0.947751236338573
HES3	3.4719509674235	-0.00011755334111239	0.00851657005494952	0.385768949462665	0.972324861790563
GPR153	193.122524219189	-0.00346546217027366	0.009530101099564	0.0798762538537927	0.935638394498352
ACOT7	2080.87025942865	-0.00133920466009219	0.00854321280880898	0.410129548872424	0.972324861790563
HES2	124.96161206376	0.00073874210408112	0.00852690619712159	0.792428539482143	0.991396702869038
ESPN	272.957107462245	-0.000111563614267346	0.00847015685828676	0.89833595688384	0.996093569196635
TNFRSF25	83.8497213190664	-0.000342299462884546	0.00850538589220754	0.562851778984296	0.980497542882678
PLEKHG5	878.835746294092	-0.00330545505112777	0.00938141509848674	0.0758867474253675	0.924587967352701
NOL9	365.279739438953	-0.00134614509850491	0.00860298514990757	0.19882889652295	0.947751236338573
TAS1R1	213.566249218864	-0.00092588420028533	0.008538145042535	0.314955585626929	0.957782130031222
ZBTB48	173.400722778833	-0.000716264157142625	0.00852488534611826	0.351464933049481	0.961403441012137
KLHL21	436.931195850612	-0.000245671128270011	0.00843408725932684	0.834251275268104	0.99486198953043
PHF13	162.207504644617	-0.000168087434610763	0.00847467200941144	0.67514879348948	0.98675482121581
THAP3	171.192130984011	-0.00073293219722725	0.00852271321407361	0.365057935436153	0.966002125240906
DNAJC11	796.547104963176	-0.00510797339747986	0.0107926509672194	0.259098457217342	0.953500569625512
CAMTA1	13211.2451368277	0.000768189249643364	0.00851689827342647	0.762842671949772	0.989374411617022
VAMP3	152.164330690694	0.000939777899629403	0.00856543985714216	0.161128645278106	0.947751236338573
PER3	803.12978675026	-0.00127654525489261	0.00858386529324916	0.237728653071367	0.953213881308238
UTS2	142.946797262884	-0.00073315928965646	0.0085377814160139	0.253509650259578	0.953500569625512
TNFRSF9	356.799844805525	0.000201296671715163	0.00847964233127175	0.810568675794435	0.99486198953043
PARK7	417.830927619795	-0.00241976979631885	0.00887815515263062	0.0900060646604317	0.935889531387379
ERRFI1	235.790303536378	-0.000988848189828803	0.00855594515428724	0.227021874638088	0.948518972762535
SLC45A1	399.251346223049	-0.00150492517933982	0.00860327764908457	0.260416788343993	0.953500569625512
RERE	8068.07104943512	0.00082108473192259	0.00834445448444799	0.656195125054842	0.98675482121581
ENO1	399.599741371043	0.000507715940124231	0.00848360147426914	0.555263151434892	0.980497542882678
CA6	359.455965514123	0.000221119618469113	0.0084565389707713	0.910689057766324	0.996093569196635
SLC2A7	334.065044469877	0.000757795090448251	0.00851274783188633	0.415243309992245	0.972324861790563
SLC2A5	754.831212936062	-2.44642122751665e-05	0.00846827323910037	0.993221965263545	0.999358669874942
GPR157	439.026616339965	-0.000571471152075271	0.00848133776046225	0.574473796851116	0.980497542882678
H6PD	937.520198299626	8.49559141043396e-05	0.00845591046264485	0.929570202053233	0.996093569196635
SPSB1	2445.15261113978	-0.00103356536870087	0.00856806090633888	0.482545597108998	0.974203809567299
SLC25A33	691.509606726357	9.7635879904759e-05	0.00837810221818892	0.949624236798222	0.996093569196635
TMEM201	587.595581010721	-0.0011962940039909	0.00856578233732386	0.301915397892125	0.957211625555966
PIK3CD	1685.08687542003	0.0010217013790678	0.00855831159549157	0.192285670215904	0.947751236338573
CLSTN1	1736.91810765685	-0.000265716219053822	0.00846178693564365	0.814533775964823	0.99486198953043
CTNNBIP1	1209.60526192443	-0.000219908225883982	0.00842218702805233	0.861257159477365	0.99486198953043
LZIC	323.464323544977	-0.000390704335853104	0.00850395774267958	0.552619980315381	0.980497542882678
NMNAT1	437.673781070962	-0.000570886067572252	0.00850241239816567	0.492559460861148	0.974848013216963
RBP7	181.390681536432	-0.000426051461173984	0.00848694703742295	0.630063731367244	0.98675482121581
UBE4B	2000.17768886105	-0.00269162432068712	0.00891134910426174	0.28910314614471	0.957211625555966
KIF1B	1974.36318712424	-0.000366498366803293	0.00847212592425204	0.700816982671817	0.98675482121581
PGD	490.728672689806	0.00144412946803382	0.00863708962530447	0.141378587594217	0.947751236338573
APITD1-CORT	61.7507260332138	0.00113185512076722	0.0086057038210686	0.0570581249182624	0.9046685618348
APITD1	0	NA	NA	NA	NA
CORT	0	NA	NA	NA	NA
DFFA	222.631531535245	-6.27323291633481e-05	0.00845845141087187	0.115310057495312	0.947751236338573
PEX14	2443.9064497085	8.37953321263052e-05	0.00833886301163197	0.822863652132356	0.99486198953043
CASZ1	2922.18137034973	-0.00297081801666556	0.00920822205573059	0.0120119219783019	0.824185777533239
C1orf127	415.960933825571	0.000410384865682342	0.00842904509148418	0.963311294436575	0.99625322077187
TARDBP	0.157929493773205	-1.9760246420147e-05	0.00851659207702973	0.773726128890598	0.990614509682591
RP4-635E18.9	0.512595659145735	1.56272181008056e-05	0.00851639115930735	0.78897680585579	0.991195613548479
MASP2	157.280332218439	7.74742876107269e-05	0.00848107800067647	0.923620759365244	0.996093569196635
SRM	74.0835231917281	-0.000964381839995308	0.00857465309384883	0.188046627554414	0.947751236338573
EXOSC10	283.214812929888	-0.00115819491041425	0.00857727773439305	0.255075179101412	0.953500569625512
MTOR	1209.66120932686	-0.00176036850241642	0.00871277219500732	0.100864543086176	0.938691037625079
ANGPTL7	0	NA	NA	NA	NA
UBIAD1	249.149477901608	-0.000118360277254827	0.00846260942039808	0.914747475776891	0.996093569196635
PTCHD2	319.545997350367	-0.000443499799675806	0.00848908784628094	0.586996759756427	0.982889582913373
FBXO2	120.220824558274	-0.00083233688122259	0.00855391603805239	0.170182971857385	0.947751236338573
FBXO44	138.29691829338	0.000898796728959773	0.00854433937317646	0.27636696689448	0.957211625555966
FBXO6	198.968419110844	-0.00100477114659581	0.00857270586449466	0.157126146670093	0.947751236338573
MAD2L2	185.643933614062	-0.000299472670724793	0.0084721970713373	0.624295881911871	0.98675482121581
DRAXIN	426.739510022938	0.000795398875087383	0.00849153127672426	0.48031582946975	0.973806307675828
AGTRAP	439.049374485095	0.00029129815654351	0.00845099623635104	0.794620231031055	0.992238532125444
C1orf167	414.490657836764	-0.00206062565499215	0.00882576244051442	0.354669782846904	0.962536587787573
MTHFR	362.297976112215	0.000429011237884289	0.0084798564072571	0.643553992967349	0.98675482121581
CLCN6	543.566348784263	-0.000213287360361571	0.00841399045916218	0.888878410955039	0.996093569196635
NPPA	47.3322678577015	-0.000116616653516966	0.0085019669016909	0.823284349524708	0.99486198953043
NPPB	11.1005271625208	0.000272962025953808	0.00851881694210875	0.290404872587636	0.957211625555966
KIAA2013	119.278820470655	-3.79285151802341e-05	0.00849076414418925	0.941361586307237	0.996093569196635
PLOD1	617.64458042649	-3.77335401777967e-05	0.00842076934246288	0.976154478547821	0.998339771211565
MFN2	664.721166197726	-0.000579269845408838	0.00848553671669875	0.557627135419665	0.980497542882678
MIIP	293.459795629438	-0.000992769425035194	0.00855389413797151	0.2679778663785	0.953593423927041
TNFRSF8	1053.29073633796	0.00200600953907475	0.0087066949813583	0.182073552451014	0.947751236338573
TNFRSF1B	1009.00267918037	0.000699968180537488	0.00850103203005848	0.463638501847227	0.972636404671933
VPS13D	4127.05158429795	9.1135449253544e-05	0.00839148722793351	0.840853819190565	0.99486198953043
DHRS3	1026.47070235197	0.000247109981867209	0.00845002840018227	0.844572181160988	0.99486198953043
AADACL4	265.055000390407	-0.000587649276050808	0.00850813391329488	0.4572413751588	0.972636404671933
AADACL3	72.755312856408	0.000129067447078579	0.00850697238426126	0.729863838397496	0.987105295060294
C1orf158	72.4261961520966	6.30191821960454e-05	0.00850516537877758	0.858914362751201	0.99486198953043
PRAMEF12	8.40362410505915	-0.000275468782833865	0.00852114429613236	0.13322946032761	0.947751236338573
PRAMEF1	6.0175606211828	-0.000119459116817666	0.00851652217380857	0.413046583062684	0.972324861790563
PRAMEF11	4.84671111604235	-6.31942615422691e-05	0.00851568298416132	0.653779819705403	0.98675482121581
HNRNPCL1	58.1089260897764	-0.000414129258974211	0.00852532948611308	0.190900113175324	0.947751236338573
PRAMEF2	0	NA	NA	NA	NA
PRAMEF4	0	NA	NA	NA	NA
PRAMEF10	0	NA	NA	NA	NA
PRAMEF7	0	NA	NA	NA	NA
PRAMEF6	17.3195719990753	-9.47653732009553e-05	0.0085126804388434	0.73840416269291	0.988301083827158
PRAMEF22	0	NA	NA	NA	NA
WI2-3308P17.2	0	NA	NA	NA	NA
HNRNPCL2	1.11525073390279	-5.53103411344724e-05	0.00851640266374541	0.515524928039878	0.977104396967029
HNRNPCL4	0	NA	NA	NA	NA
PRAMEF26	1.15937856817082	-9.06657988868144e-05	0.00851687651286726	0.278519200251552	0.957211625555966
PRAMEF3	0.118651756102551	-1.29129432410685e-05	0.00851658067037455	0.862061237128434	0.99486198953043
PRAMEF5	9.85034663194904	-0.000289072218570653	0.00852181583972267	0.111003743183807	0.947751236338573
PRAMEF8	0	NA	NA	NA	NA
PRAMEF9	0.0349948886164053	-7.23087138911024e-06	0.0085165722774808	0.958363950968261	0.996093569196635
PRAMEF18	0	NA	NA	NA	NA
PRAMEF16	0	NA	NA	NA	NA
PRAMEF21	0.205591734880502	-8.83989645413897e-06	0.00851654146402347	0.903729891989304	0.996093569196635
PRAMEF15	0	NA	NA	NA	NA
PRAMEF14	0	NA	NA	NA	NA
PRAMEF19	0.0547674159454704	-7.86233274967383e-06	0.00851657315245601	0.958363950968261	0.996093569196635
PRAMEF17	0.134037837896521	2.63829316204659e-05	0.00851662092020918	0.708789540859657	0.98675482121581
PRAMEF20	0.254350992042279	-3.92543511337833e-05	0.00851666451241152	0.548160532778634	0.980497542882678
LRRC38	236.92472442808	-0.000125377852562798	0.00848934168446148	0.859727517184851	0.99486198953043
PDPN	159.129853059155	-0.000229318958655932	0.00849484883526032	0.726094229420589	0.987105295060294
PRDM2	2332.45549997916	0.00297052428567033	0.00911373989970385	0.0688479048253942	0.913935092621536
KAZN	8126.23483477811	0.000164500365737564	0.00849310090900431	0.920894713761304	0.996093569196635
TMEM51	982.735386024183	-0.00100722875916192	0.00851893543578086	0.393243873000107	0.972324861790563
FHAD1	1895.5905553132	0.000872474891603369	0.00835526546700062	0.6827403445864	0.98675482121581
EFHD2	646.7525683524	-0.00141781654943724	0.0086456458770871	0.842513883103696	0.99486198953043
CTRC	143.253914797222	0.000179381729009788	0.00847732879504381	0.833677054453807	0.99486198953043
CELA2A	106.501354835393	0.000238629406777025	0.00849506548628408	0.705594481958885	0.98675482121581
CELA2B	187.589952606078	0.000140846376091501	0.00846348402916432	0.888558563717489	0.996093569196635
CASP9	433.060424124592	-0.000204642358533171	0.00846788683298784	0.802515085941459	0.992948102297861
DNAJC16	723.550064498897	0.000694116689171585	0.00849446306945109	0.865368494341516	0.9948841931497
AGMAT	0	NA	NA	NA	NA
DDI2	592.153116324066	-0.00133674979022092	0.00859515120930316	0.226051749462436	0.947751236338573
RSC1A1	0	NA	NA	NA	NA
PLEKHM2	891.110385181	-0.000737680690196762	0.0084995885604537	0.508698483986288	0.975613128265192
SLC25A34	126.106959858579	-0.000433194129228047	0.00848763999248089	0.613042188486594	0.985822090782711
TMEM82	100.857736265398	-0.000724342742482255	0.0085469708900567	0.115020801803754	0.947751236338573
FBLIM1	428.744933467328	-0.000437597249306873	0.00845121198825789	0.786315440852149	0.991017370280601
UQCRHL	24.3018611052887	0.000336774259853519	0.00851830829431967	0.355451695426045	0.962536587787573
SPEN	1925.46234752219	0.00292800526594334	0.00904164698881875	0.215977133260328	0.947751236338573
ZBTB17	880.35514277114	0.00028954977184738	0.0083823482035889	0.844642111725735	0.99486198953043
C1orf64	77.9466371398699	-0.00045996350685057	0.00851828032825194	0.377849902457957	0.969555229761694
HSPB7	155.567243805475	-0.0010239005302912	0.00856779664989984	0.20235321799975	0.947751236338573
CLCNKA	178.963300550687	-0.00042755906006582	0.00849417144679719	0.588957436344861	0.982889582913373
CLCNKB	184.080362185378	0.000414310828037879	0.00851154088101123	0.739951338802485	0.988301083827158
FAM131C	175.95146866115	-0.000561853471234826	0.00851058825096411	0.269968231836346	0.953593423927041
EPHA2	773.630706026746	-0.000995016865875357	0.00853948270302195	0.6304366329833	0.98675482121581
ARHGEF19	160.761277396882	-0.00207566454327844	0.00885067266747071	0.00926678677092503	0.808670831386976
C1orf134	14.5988537737994	-0.000695678137228422	0.00855409959022254	0.00965224658221772	0.808670831386976
RSG1	76.7607944747266	-0.000253097578119022	0.00849453868422407	0.73947696399236	0.988301083827158
FBXO42	1616.61763575703	0.00342851738149807	0.00921614572669945	0.456596657505014	0.972636404671933
SZRD1	682.370761523684	-0.00108412344113713	0.00848836757963147	0.453184616446352	0.972511635110132
SPATA21	436.901259026417	0.0012981973166945	0.00856613937305309	0.338610903243428	0.957782130031222
NECAP2	309.158676213093	-0.00106650908915532	0.00852701617610194	0.369104378933594	0.966002125240906
AL355149.2	0.284483373877765	-2.46143994641081e-05	0.00851654389676417	0.691499342480653	0.98675482121581
NBPF1	422.609905954544	0.000419156962195096	0.00850516167351234	0.526394251190638	0.978157831707039
FAM231A	0.242205238054335	-1.63853499384054e-05	0.00851653224853288	0.798442031521837	0.992948102297861
FAM231C	0	NA	NA	NA	NA
AL021920.2	0	NA	NA	NA	NA
CROCC	1450.28392355735	-0.00125855281100149	0.00861233746970725	0.122610105601652	0.947751236338573
MFAP2	103.622679289939	-0.000926268644463871	0.00855697511381084	0.223017964713799	0.947751236338573
ATP13A2	482.879582997987	-0.000319811987140283	0.00846572641786596	0.632540231562379	0.98675482121581
SDHB	369.275370759007	0.000432509198961064	0.00847218056266658	0.772752469612953	0.990497474435184
PADI2	720.44092379113	0.00081157943621793	0.00853223197956809	0.315956115688076	0.957782130031222
PADI1	542.410581555644	-0.000472180051720999	0.00850296764240043	0.53022521184249	0.978315870936162
PADI3	403.280302243492	0.00100714192561218	0.00855849782540336	0.115120355411372	0.947751236338573
PADI4	734.060778887309	0.00146934407923508	0.00867465167958149	0.0348030326901057	0.883543673137954
AC004824.2	0	NA	NA	NA	NA
PADI6	380.362974119092	0.000244315940524405	0.00848459944101347	0.753408951848786	0.98856854612359
RCC2	857.903829101009	0.00128999927762841	0.00857497896077473	0.272423135258911	0.956595029831276
ARHGEF10L	2064.00444976598	-0.00111344221239789	0.00857689469048134	0.131546870204518	0.947751236338573
ACTL8	353.999991823238	-0.000223700980891805	0.00849575568505506	0.730012978363977	0.987105295060294
IGSF21	1249.2157448797	-0.000405026868124925	0.00848896434339829	0.672430539585651	0.98675482121581
KLHDC7A	48.7034392256039	-0.000255856741542647	0.00851508347486738	0.460864779596315	0.972636404671933
PAX7	492.775059090338	-0.00101165942842931	0.00856460072030738	0.211888645840413	0.947751236338573
TAS1R2	33.882620001071	0.000444430238933382	0.00852403713715035	0.263200701203465	0.953593423927041
RP13-279N23.2	147.923549852545	-0.000769097438149752	0.0085442510688344	0.214862214428552	0.947751236338573
ALDH4A1	0	NA	NA	NA	NA
IFFO2	703.428815919754	-0.000712983686870891	0.00847169152802088	0.549895391166335	0.980497542882678
UBR4	1905.11189773568	-0.00143890557504481	0.00837738784989284	0.663281320929523	0.98675482121581
EMC1	378.925907672745	0.000326065563171206	0.0084804890143296	0.703159577134547	0.98675482121581
MRTO4	93.4549054480242	-0.000567043061451463	0.00853374761400267	0.184614329247167	0.947751236338573
AKR7A3	66.1756911317032	0.269255650924317	0.133794223935087	0.00108944776349312	0.651483258579958
AKR7A2	97.8256453617836	-1.82721771662977e-05	0.00848894343566795	0.800830972116789	0.992948102297861
PQLC2	489.714332838332	0.00145299908487507	0.00866594342538233	0.416703422695522	0.972324861790563
CAPZB	4166.27894573864	-0.00149852827889305	0.00860472814727599	0.577266987228485	0.980497542882678
MINOS1	0	NA	NA	NA	NA
MINOS1-NBL1	139.201506063102	0.000216379446330689	0.008478262865235	0.623680119044008	0.98675482121581
NBL1	3.68315577105692	0.000208944238792673	0.00851898690931147	0.174671198755184	0.947751236338573
HTR6	126.549603667773	-0.00103812869251272	0.00857278485818788	0.178675998260621	0.947751236338573
TMCO4	1268.07814883419	-0.00104136795351981	0.00843430367710286	0.550071839034459	0.980497542882678
RNF186	11.7847695324814	-0.000292275236280806	0.00851956518637346	0.289493094741715	0.957211625555966
OTUD3	311.740245774447	-0.0010318591931473	0.00854972757238551	0.287344949640731	0.957211625555966
PLA2G2E	46.4794086900128	-0.000121167557310538	0.00850146027446488	0.815911835627464	0.99486198953043
PLA2G2A	41.0886491803585	-0.000506343727198546	0.00852995593767176	0.183532312945424	0.947751236338573
PLA2G5	427.433417777728	-0.000162435354779351	0.0084538862445654	0.905130465027613	0.996093569196635
PLA2G2D	47.9026116558331	-0.000732445697219762	0.00854544727182152	0.723598702035342	0.987105295060294
PLA2G2F	92.6835318940964	-0.000584442104113005	0.00852665563562272	0.300589072015924	0.957211625555966
PLA2G2C	155.400699402358	-0.000764241249217805	0.0085450976269004	0.197382351019626	0.947751236338573
UBXN10	62.0593215440403	-0.000161978430372949	0.00850948635682871	0.679895376447286	0.98675482121581
VWA5B1	268.720573780583	-2.4627785139423e-05	0.00849093742110144	0.913086247782045	0.996093569196635
CAMK2N1	8.62894564571274	5.24109451795629e-05	0.0085135626379033	0.821658430289559	0.99486198953043
MUL1	57.2083613720123	-0.000398295747828452	0.00851590833922988	0.345341985408477	0.958308587400832
FAM43B	11.4859406267421	0.000149957595136198	0.00851540739985796	0.506542939603641	0.975465402698784
CDA	486.097800066331	0.00116786585040019	0.00860894851914584	0.0743178617119672	0.922622659001401
PINK1	209.981285919982	-0.00138146771423814	0.00864136366358035	0.0892606614992473	0.935889531387379
DDOST	181.222089256659	-0.000785477959084954	0.00850356975725525	0.446842733545095	0.972324861790563
KIF17	806.888784105205	-1.88447729290986e-05	0.00846818185358704	0.840518807550371	0.99486198953043
SH2D5	203.964667204846	-0.00128611238104634	0.00861414243291799	0.128667240815766	0.947751236338573
HP1BP3	573.095701029159	0.000764701875073469	0.0084596075870607	0.616835930456899	0.98675482121581
EIF4G3	5617.39805052608	0.00180016653276732	0.0086926058279165	0.163253811844294	0.947751236338573
ECE1	3483.84889605838	-0.000246196121290104	0.00847037756367557	0.722025204446835	0.987105295060294
NBPF3	336.971764109524	0.00150286500295877	0.00866981538694326	0.0466930103366946	0.894857177959858
ALPL	1086.07467263982	-0.00249176527515259	0.00888201913955916	0.164977387791271	0.947751236338573
RAP1GAP	856.523545501542	-0.00378759050732047	0.00967735183259385	0.00993126757401731	0.808670831386976
USP48	1673.17448705286	0.00214719679656217	0.00870549344831369	0.222594743719153	0.947751236338573
LDLRAD2	197.843210582035	-0.000614658963658368	0.00851384076863103	0.582618498544348	0.981702359497772
HSPG2	2547.87663274143	0.00130627838576944	0.00859444689364191	0.285595157799678	0.957211625555966
CELA3B	104.982309335459	-8.28584475643227e-05	0.00848747195831256	0.913763053650168	0.996093569196635
CELA3A	58.3930860805903	-0.000324696269118655	0.00851400458549521	0.460012967154638	0.972636404671933
CDC42	1082.70386865913	0.000652918714865664	0.00848317115734061	0.537166061903305	0.979495447672603
WNT4	540.135507929695	-0.000598842074730546	0.00843225201390396	0.658228949448832	0.98675482121581
ZBTB40	977.632865470384	-0.0011173712125339	0.00852252551286124	0.378988228215206	0.969818246227564
EPHA8	303.936321240268	-0.00198881373569466	0.00880871845393686	0.0290215037465293	0.866620008510031
C1QA	28.5257534022231	-0.000453925195878035	0.00852686636405783	0.197323407594559	0.947751236338573
